#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story104.txt	10   	അദ്ദേഹം                               	PR_PRP         	B-NP    			അദ്ദേഹം,N                        	(1)
story104.txt	11   	പറഞ്ഞു                               	V_VM_VF        	B-VGF   			പറയ്,V                         	-     
story104.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	ധർമ്മശാലയിൽ                      	N_NN           	B-NP    			ധർമ്മശാല,N                      	-     
story104.txt	1    	അടുത്തിടെ                              	N_NN           	I-NP    			അടുത്തിടെ,ADV                     	-     
story104.txt	2    	നടന്ന                               	V_VM_VNF_RP    	B-VGNF  			നടക്ക്,V                        	-     
story104.txt	3    	ചീഫ്                                 	N_NNP          	B-NP    			ചീഫ്,N                          	-     
story104.txt	4    	സെക്രട്ടറിയുടെ                      	N_NNP          	I-NP    			സെക്രട്ടറി,N                      	-     
story104.txt	5    	സമ്മേളനത്തിൽ                      	N_NN           	B-NP    			സമ്മേളനം,N                       	-     
story104.txt	6    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	7    	സംസ്ഥാനങ്ങൾ                       	N_NN           	B-NP    			സംസ്ഥാനം,N                        	-     
story104.txt	8    	വ്രയിവുശക്തി                       	N_NN           	I-NP    			വ്രയിവുശക്തി,N                     	-     
story104.txt	9    	സ്വീകരിച്ചതിൽ                      	N_NN           	I-NP    			സ്വീകരിച്ചതിൽ,N                    	-     
story104.txt	10   	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	(1)
story104.txt	11   	സന്തോഷം                               	N_NN           	I-NP    			സന്തോഷം,N                        	-     
story104.txt	12   	പ്രകടിപ്പിച്ചു                      	V_VM_VF        	B-VGF   			പ്രകടിപ്പിക്ക്,V                    	-     
story104.txt	13   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	അമൃതകാല                              	N_NN           	B-NP    			അമൃതകാല,N                       	-     
story104.txt	1    	&apos;              	N_NN           	I-NP    			&apos,N                       	-     
story104.txt	2    	പരിപാടി                               	N_NN           	I-NP    			പരിപാടി,N                        	-     
story104.txt	3    	വേളയിൽ                               	N_NN           	I-NP    			വേള,N                          	-     
story104.txt	4    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	5    	രാജ്യത്തെ                              	N_NN           	B-NP    			രാജ്യം,N                         	-     
story104.txt	6    	മെട്രോ                                	N_NN           	I-NP    			മെട്രോ,N                         	-     
story104.txt	7    	നഗരങ്ങളുടെ                       	N_NN           	I-NP    			നഗരം,N                         	-     
story104.txt	8    	വ്യാപ്തി                               	N_NN           	I-NP    			വ്യാപ്തി,N                        	-     
story104.txt	9    	വിപുലീകരിക്കേണ്ടതിന്റെയും                 	N_NNP          	B-NP    			വിപുലീകരിക്കേണ്ടതിന്രYഎയും,N             	-     
story104.txt	10   	തട്ട്-2                              	N_NNP          	I-NP    			തട്ട്-2,N                       	-     
story104.txt	11   	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	12   	തട്ട്-3                              	N_NN           	B-NP    			തട്ട്-3,N                       	-     
story104.txt	13   	നഗരങ്ങളിൽ                       	N_NN           	I-NP    			നഗരം,N                         	-     
story104.txt	14   	മികച്ച                               	JJ             	B-NP    			മികച്ച,ADJ                      	-     
story104.txt	15   	ആസൂത്രണത്തിനായി                     	RB             	B-RBP   			ആസൂത്രണം,N                       	-     
story104.txt	16   	പ്രവർത്തിക്കേണ്ടതിന്റെയും                	N_NN           	B-NP    			പ്രവർത്തിക്കേണ്ടതിന്രYഎയും,N            	-     
story104.txt	17   	ആവശ്യകത                        	N_NN           	I-NP    			ആവശ്യകത,N                      	-     
story104.txt	18   	അദ്ദേഹം                               	PR_PRP         	B-NP    			അദ്ദേഹം,N                        	(1)
story104.txt	19   	ഊന്നിപ്പറഞ്ഞു                      	V_VM_VF        	B-VGF   			ഊന്നിപ്പറയ്,V                     	-     
story104.txt	20   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	അടുത്ത                               	JJ             	B-NP    			അടുത്ത,ADJ                      	-     
story104.txt	1    	25                  	QT_QTC         	I-NP    			25,num                        	-     
story104.txt	2    	വർഷത്തെ                              	N_NN           	I-NP    			വർഷം,N                         	-     
story104.txt	3    	ഇന്ത്യയുടെ                        	N_NNP          	B-NP    			ഇന്ത്യ,N                        	(2)
story104.txt	4    	അതിവേഗ                               	JJ             	B-NP    			അതിവേഗ,ADJ                      	-     
story104.txt	5    	വളർച്ചയ്ക്ക്                      	N_NN           	I-NP    			വളർച്ച,N                       	-     
story104.txt	6    	നഗരങ്ങളെ                        	N_NN           	I-NP    			നഗരം,N                         	-     
story104.txt	7    	പച്ചപ്പുള്ളതും                      	N_NN           	B-NP    			പച്ചപ്പുള്ളതും,N                    	-     
story104.txt	8    	വൃത്തിയുള്ളതും                       	N_NN           	I-NP    			വൃത്തിയുള്ളതും,N                     	-     
story104.txt	9    	സൗഹൃദപരവുമാക്കേണ്ടതുണ്ട്                	V_VM_VF        	B-VGF   			സഹൃദപരവുമാക്കേണ്ടതുണ്ട്,V              	-     
story104.txt	10   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	നഗരവൽക്കരണം                     	N_NN           	B-NP    			നഗരവൽക്കരണം,N                   	(10)
story104.txt	1    	ഒരു                                 	QT_QTC         	B-NP    			ഒരു,QT                         	-     
story104.txt	2    	വെല്ലുവിളി                              	N_NN           	I-NP    			വെല്ലുവിളി,N                       	-     
story104.txt	3    	എന്നതിലുപരി                       	N_NN           	I-NP    			എന്നതിലുപരി,N                     	-     
story104.txt	4    	അവസരമായി                        	RB             	B-RBP   			അവസരം,N                        	-     
story104.txt	5    	എടുക്കുകയാണെങ്കിൽ                    	N_NN           	B-NP    			എടുക്കുകയാണെങ്കിൽ,N                  	-     
story104.txt	6    	അത്                                 	PR_PRP         	B-NP    			അത്,PN                         	(10)
story104.txt	7    	രാജ്യത്തിന്റെ                       	N_NN           	B-NP    			രാജ്യം,N                         	-     
story104.txt	8    	ബഹുമുഖ                               	N_NNP          	I-NP    			ബഹുമുഖ,N                        	-     
story104.txt	9    	വികസനത്തിന്                       	N_NN           	I-NP    			വികസനം,N                        	-     
story104.txt	10   	സംഭാവന                               	N_NN           	I-NP    			സംഭാവന,N                        	-     
story104.txt	11   	നൽകുമെന്ന്                        	V_VM_VNF_VBN   	B-VGNF  			നൽകുമെന്ന്,V                      	-     
story104.txt	12   	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	(1)
story104.txt	13   	പറഞ്ഞു                               	V_VM_VF        	B-VGF   			പറയ്,V                         	-     
story104.txt	14   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	മറ്റൊരു                               	JJ             	B-NP    			മറ്റൊരു,ADJ                      	-     
story104.txt	1    	ഗവൺമെന്റും                        	N_NN           	I-NP    			ഗവൺമെന്രY,N                     	-     
story104.txt	2    	ഇന്നേവരെ                              	N_NN           	I-NP    			ഇന്നേവരെ,N                       	-     
story104.txt	3    	ചെയ്യാത്ത                              	RP_NEG         	B-NEGP  			ചെയ്യ്,V                         	-     
story104.txt	4    	വിധം                                 	N_NN           	B-NP    			വിധം,N                          	-     
story104.txt	5    	അത്രയും                               	RB             	B-RBP   			അത്രയും,ADV                      	-     
story104.txt	6    	വലിയ                                	JJ             	B-NP    			വലിയ,ADJ                       	-     
story104.txt	7    	തോതിൽ                                	N_NN           	I-NP    			തോത്,N                          	-     
story104.txt	8    	ആദ്യമായാണ്                        	V_VM_VF        	B-VGF   			ആദ്യമായാണ്,V                      	-     
story104.txt	9    	നഗരാസൂത്രണത്തിന്                    	N_NN           	B-NP    			നഗരാസൂത്രണം,N                     	-     
story104.txt	10   	പ്രാധാന്യം                              	JJ             	B-NP    			പ്രാധാന്യം,ADJ                     	-     
story104.txt	11   	നൽകിയതെന്ന്                       	V_VM_VNF_VBN   	B-VGNF  			നൽകിയതെന്ന്,V                     	-     
story104.txt	12   	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	(1)
story104.txt	13   	പറഞ്ഞു                               	V_VM_VF        	B-VGF   			പറയ്,V                         	-     
story104.txt	14   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	നഗരത്തിലെ                        	N_NN           	B-NP    			നഗരം,N                         	-     
story104.txt	1    	പാവപ്പെട്ടവർ                      	N_NN           	I-NP    			പാവപ്പെട്ടവർ,N                    	-     
story104.txt	2    	മുതൽ                                	PSP            	B-BLK   			മുതൽ,N                         	-     
story104.txt	3    	നഗരങ്ങളിലെ                       	N_NNP          	B-NP    			നഗരം,N                         	-     
story104.txt	4    	ഇടത്തരക്കാർ                      	N_NN           	I-NP    			ഇടത്തരക്കാർ,N                    	-     
story104.txt	5    	വരെ                                 	PSP            	B-BLK   			വര,N                          	-     
story104.txt	6    	എല്ലാവർക്കും                       	N_NN           	B-NP    			എല്ലാവർ,N                       	-     
story104.txt	7    	മെച്ചപ്പെട്ട                       	V_VM_VNF_RP    	B-VGNF  			മെച്ചപ്പെട്,V                      	-     
story104.txt	8    	സൗകര്യങ്ങൾ                       	N_NN           	B-NP    			സകര്യം,N                        	-     
story104.txt	9    	ഒരുക്കുന്നതിനുള്ള                    	JJ             	B-NP    			ഒരുക്കുന്നതിനുള്ള,ADJ                	-     
story104.txt	10   	പ്രവർത്തനങ്ങളാണ്                   	V_VM_VF        	B-VGF   			പ്രവർത്തനങ്ങളാണ്,V                 	-     
story104.txt	11   	നടത്തുന്നത്                       	V_VM_VF        	I-VGF   			നടത്തുന്നത്,V                     	-     
story104.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	കഴിഞ്ഞ                               	V_VM_VNF_RP    	B-VGNF  			കഴിഞ്ഞ,ADJ                      	-     
story104.txt	1    	8                   	QT_QTC         	B-NP    			8,num                         	-     
story104.txt	2    	വർഷം                                	N_NN           	I-NP    			വർഷം,N                         	-     
story104.txt	3    	കൊണ്ട്                                	CC_CCS         	B-CCP   			കൊണ്ട്,CONJ                      	-     
story104.txt	4    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	5    	1                   	QT_QTC         	B-NP    			1,num                         	-     
story104.txt	6    	കോടി                                 	N_NN           	I-NP    			കോടി,N                          	-     
story104.txt	7    	70                  	QT_QTC         	B-NP    			70,num                        	-     
story104.txt	8    	ലക്ഷത്തിലധികം                      	N_NN           	I-NP    			ലക്ഷത്തിലധികം,N                    	-     
story104.txt	9    	നഗരവാസികളായ                      	N_NN           	B-NP    			നഗരവാസി,N                       	-     
story104.txt	10   	പാവപ്പെട്ടവർക്ക്                    	N_NN           	I-NP    			പാവപ്പെട്ടവർക്ക്,N                  	-     
story104.txt	11   	സ്ഥിരമായ                              	JJ             	B-NP    			സ്ഥിരം,N                         	-     
story104.txt	12   	ഭവനം                                	N_NN           	I-NP    			ഭവനം,N                         	-     
story104.txt	13   	ഉറപ്പാക്കി                        	V_VM_VF        	B-VGF   			ഉറപ്പാക്ക്,V                      	-     
story104.txt	14   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	ലക്ഷക്കണക്കിന്                     	N_NN           	B-NP    			ലക്ഷക്കണക്ക്,N                    	-     
story104.txt	1    	ഇടത്തരം                              	N_NN           	I-NP    			ഇടത്തരം,N                       	-     
story104.txt	2    	കുടുംബങ്ങൾക്ക്                      	N_NN           	I-NP    			കുടുംബം,N                         	-     
story104.txt	3    	ഭവന                                	N_NN           	I-NP    			ഭവനം,N                         	-     
story104.txt	4    	നിർമ്മാണത്തിനുള്ള                    	JJ             	B-NP    			നിർമ്മാണം,N                       	-     
story104.txt	5    	സഹായവും                               	N_NN           	I-NP    			സഹായം,N                         	-     
story104.txt	6    	നൽകിയിട്ടുണ്ട്                      	V_VM_VF        	B-VGF   			നൽക്,V                         	-     
story104.txt	7    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	നഗരങ്ങളിലെ                       	N_NN           	B-NP    			നഗരം,N                         	-     
story104.txt	1    	ആധുനിക                               	JJ             	B-NP    			ആധുനികം,N                        	-     
story104.txt	2    	പൊതുഗതാഗതത്തിൽ                     	N_NN           	I-NP    			പൊതുഗതാഗതം,N                      	-     
story104.txt	3    	ശ്രദ്ധ                               	N_NN           	I-NP    			ശ്രദ്ധ,N                        	-     
story104.txt	4    	കേന്ദ്രീകരിക്കുമ്പോൾ                   	N_NN           	I-NP    			കേന്ദ്രീകരിക്ക്,V                    	-     
story104.txt	5    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	6    	സിഎൻജി                               	N_NNP          	B-NP    			സിഎൻജി,N                        	-     
story104.txt	7    	അധിഷ്ഠിത                              	JJ             	B-NP    			അധിഷ്ഠിതം,N                       	-     
story104.txt	8    	മൊബിലിറ്റിയുടെയും                      	N_NNP          	I-NP    			മൊബിലിറ്റിയുടെയും,N                    	-     
story104.txt	9    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	10   	ഇലക്ട്രിക്                        	N_NN           	B-NP    			ഇലക്ട്രിക്,N                      	-     
story104.txt	11   	മൊബിലിറ്റിയുടെയും                      	N_NN           	I-NP    			മൊബിലിറ്റിയുടെയും,N                    	-     
story104.txt	12   	അടിസ്ഥാനസൗകര്യത്തിന്                  	N_NN           	I-NP    			അടിസ്ഥാനസകര്യം,N                   	-     
story104.txt	13   	മുൻഗണന                              	N_NN           	I-NP    			മുൻഗണന,N                       	-     
story104.txt	14   	നൽകും                                	V_VM_VF        	B-VGF   			നൽക്,V                         	-     
story104.txt	15   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	കേന്ദ്ര                               	N_NN           	B-NP    			കേന്ദ്രം,N                        	(9
story104.txt	1    	സർക്കാരിന്റെ                       	N_NN           	I-NP    			സർക്കാര്,N                       	9
story104.txt	2    	ഫെയിം                                 	N_NNP          	B-NP    			ഫെയിം,N                          	9
story104.txt	3    	പരിപാടി                               	N_NN           	I-NP    			പരിപാടി,N                        	9)
story104.txt	4    	ഇതിന്                                	PR_PRP         	B-NP    			ഇത്,PN                         	(9)
story104.txt	5    	ഉത്തമ                               	N_NNP          	I-NP    			ഉത്തമ,ADJ                      	-     
story104.txt	6    	ഉദാഹരണമാണെന്നും                     	N_NN           	B-NP    			ഉദാഹരണമാണെന്നും,N                   	-     
story104.txt	7    	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	(1)
story104.txt	8    	കൂട്ടിച്ചേർത്തു                      	V_VM_VF        	B-VGF   			കൂട്ടിച്ചേർക്ക്,V                    	-     
story104.txt	9    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	&quot;തുരങ്കത്തിലെ       	N_NN           	B-NP    			&quot;wurafkawwileV,punc      	(5)
story104.txt	1    	കലാസൃഷ്ടികൾ                       	N_NN           	I-NP    			കലാസൃഷ്ടി,N                       	-     
story104.txt	2    	ആസൂത്രിത                              	JJ             	B-NP    			ആസൂത്രിതം,N                       	-     
story104.txt	3    	പ്രവർത്തനങ്ങൾക്കപ്പുറമുള്ള            	JJ             	I-NP    			പ്രവർത്തനങ്ങൾക്കപ്പുറമുള്ള,ADJ        	-     
story104.txt	4    	മൂല്യം                                	N_NN           	I-NP    			മൂല്യം,N                         	-     
story104.txt	5    	വർദ്ധിപ്പിച്ചിട്ടുണ്ടെന്നും                	N_NN           	I-NP    			വർദ്ധിപ്പിച്ചിട്ടുണ്ടെന്നും,N              	-     
story104.txt	6    	&quot;&quot;ഒരേ      	JJ             	I-NP    			&quot;&quot;oVre,punc         	-     
story104.txt	7    	ഭാരതം                                	N_NNP          	I-NP    			ഭാരതം,N                         	-     
story104.txt	8    	ഉന്നത                               	N_NN           	I-NP    			ഉന്നതം,N                        	-     
story104.txt	9    	ഭാരതം&quot;           	N_NNP          	B-NP    			BArawaM&quot,N                	-     
story104.txt	10   	&quot;              	N_NN           	I-NP    			&quot,N                       	-     
story104.txt	11   	എന്നതിനുള്ള                       	JJ             	B-NP    			എന്നതിനുള്ള,ADJ                   	-     
story104.txt	12   	മികച്ചൊരു                              	JJ             	I-NP    			മികച്ചൊരു,ADJ                     	-     
story104.txt	13   	പഠനകേന്ദ്രമാണിതെന്നും                  	N_NN           	I-NP    			പഠനകേന്ദ്രമാണിതെന്നും,N                	-     
story104.txt	14   	വാഹനത്തിൽ                        	N_NN           	B-NP    			വാഹനം,N                         	-     
story104.txt	15   	നിന്നിറങ്ങി                        	V_VM_VNF_VBN   	B-VGNF  			നിന്നിറങ്ങ്,V                      	-     
story104.txt	16   	തുരങ്കത്തിലൂടെ                      	N_NNP          	B-NP    			തുരങ്കം,N                        	(5)
story104.txt	17   	നടക്കവേ                              	N_NN           	B-NP    			നടക്കവേ,N                       	-     
story104.txt	18   	പ്രധാനമന്ത്രി                      	N_NN           	B-NP    			പ്രധാനമന്ത്രി,N                    	(1)
story104.txt	19   	പറഞ്ഞു.                              	V_VM_VF        	B-VGF   			പറയ്,V                         	-     
story104.txt	20   	&quot;              	N_NN           	B-NP    			&quot,N                       	-     

story104.txt	0    	ഒരുപക്ഷേ                              	RB             	B-RBP   			ഒരുപക്ഷേ,ADV                     	-     
story104.txt	1    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	2    	ലോകത്തിലെ                              	N_NN           	B-NP    			ലോകം,N                          	-     
story104.txt	3    	ഏറ്റവും                               	RP_INTF        	B-NP    			ഏറ്റവും,ADV                      	-     
story104.txt	4    	നീളമേറിയ                              	JJ             	I-NP    			നീളമേറിയ,ADJ                     	-     
story104.txt	5    	ആർട്ട്                               	N_NNP          	I-NP    			ആർട്ട്,N                        	-     
story104.txt	6    	ഗാലറികളിൽ                        	N_NN           	I-NP    			ഗാലറി,N                         	-     
story104.txt	7    	ഒന്നാണിതെന്നും                       	N_NN           	I-NP    			ഒന്നാണിതെന്നും,N                     	-     
story104.txt	8    	അദ്ദേഹം                               	PR_PRP         	B-NP    			അദ്ദേഹം,N                        	(1)
story104.txt	9    	കൂട്ടിച്ചേർത്തു                      	V_VM_VF        	B-VGF   			കൂട്ടിച്ചേർക്ക്,V                    	-     
story104.txt	10   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	ഞായറാഴ്ചകളിൽ                      	N_NN           	B-NP    			ഞായറാഴ്ച,N                       	-     
story104.txt	1    	ഏതാനും                                	JJ             	B-NP    			ഏതാനും,ADJ                       	-     
story104.txt	2    	മണിക്കൂറുകൾ                       	N_NN           	I-NP    			മണിക്കൂറ്,N                       	-     
story104.txt	3    	സ്‌കൂൾ                                	N_NN           	B-NP    			സ്കൂൾ,N                         	-     
story104.txt	4    	കുട്ടികളെയും                        	N_NN           	I-NP    			കുട്ടി,N                         	-     
story104.txt	5    	കാൽനടയാത്രക്കാരെയും                   	N_NN           	I-NP    			കാൽനടയാത്രക്കാര്,N                  	-     
story104.txt	6    	തുരങ്കം                               	N_NN           	I-NP    			തുരങ്കം,N                        	(5)
story104.txt	7    	സന്ദർശിക്കാൻ                      	V_VM_VNF_INF   	B-VGNF  			സന്ദർശിക്ക്,V                     	-     
story104.txt	8    	അനുവദിക്കണമെന്ന്                    	N_NN           	B-NP    			അനുവദിക്കണമെന്ന്,N                  	-     
story104.txt	9    	അദ്ദേഹം                               	PR_PRP         	B-NP    			അദ്ദേഹം,N                        	(1)
story104.txt	10   	നിർദ്ദേശിച്ചു                       	V_VM_VF        	B-VGF   			നിർദ്ദേശിക്ക്,V                     	-     
story104.txt	11   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	പദ്ധതിയുടെ                        	N_NN           	B-NP    			പദ്ധതി,N                        	(3)
story104.txt	1    	വിശദാംശങ്ങൾ                       	N_NN           	I-NP    			വിശദാംശം,N                        	-     
story104.txt	2    	:                   	RD_SYM         	I-NP    			:,punc                        	-     

story104.txt	0    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(3
story104.txt	1    	മൈതാൻ                                	N_NNP          	B-NP    			മൈതാൻ,N                         	3
story104.txt	2    	സംയോജിത                               	N_NN           	I-NP    			സംയോജിത,N                        	3
story104.txt	3    	ഗതാഗത                               	N_NN           	I-NP    			ഗതാഗതം,N                        	3
story104.txt	4    	പദ്ധതി                               	N_NN           	I-NP    			പദ്ധതി,N                        	3)
story104.txt	5    	920                 	QT_QTC         	B-NP    			920,num                       	-     
story104.txt	6    	കോടി                                 	N_NN           	I-NP    			കോടി,N                          	-     
story104.txt	7    	രൂപ                                 	N_NN           	I-NP    			രൂപ,N                          	-     
story104.txt	8    	ചെലവിൽ                               	N_NNP          	B-NP    			ചെലവ്,N                         	-     
story104.txt	9    	വികസിപ്പിച്ചെടുത്തത്                   	V_VM_VF        	B-VGF   			വികസിപ്പിച്ചെടുത്തത്,V                 	-     
story104.txt	10   	പൂർണമായും                              	RB             	B-VGF   			പൂർണം,N                         	-     
story104.txt	11   	കേന്ദ്രസർക്കാരാണ്                    	V_VM_VF        	I-VGF   			കേന്ദ്രസർക്കാരാണ്,V                  	-     
story104.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(6
story104.txt	1    	മൈതാനിയിൽ                              	N_NNP          	B-NP    			മൈതാനി,N                         	6)
story104.txt	2    	വികസിപ്പിച്ചുകൊണ്ടിരിക്കുന്ന               	V_VM_VNF_RP    	B-VGNF  			വികസിക്ക്,V                       	-     
story104.txt	3    	പുതിയ                                	JJ             	B-NP    			പുതിയ,ADJ                       	-     
story104.txt	4    	ലോകോത്തര                              	N_NN           	I-NP    			ലോകോത്തര,N                       	-     
story104.txt	5    	എക്‌സിബിഷൻ                        	N_NN           	I-NP    			എക്സിബിഷൻ,N                      	-     
story104.txt	6    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	7    	കൺവെൻഷൻ                        	N_NN           	B-NP    			കൺവെൻഷൻ,N                      	-     
story104.txt	8    	സെന്ററിലേക്ക്                       	N_NN           	I-NP    			സെന്രYഅറ്,N                      	-     
story104.txt	9    	തടസരഹിതവും                       	N_NN           	I-NP    			തടസരഹിതവും,N                     	-     
story104.txt	10   	സുഗമവുമായ                        	JJ             	B-NP    			സുഗമം,N                         	-     
story104.txt	11   	പ്രവേശനം                              	N_NN           	I-NP    			പ്രവേശനം,N                       	-     
story104.txt	12   	ലഭ്യമാക്കുന്നതും                     	V_VM_VNF_RP    	B-VGNF  			ലഭ്യമാക്കുന്നതും,V                   	-     
story104.txt	13   	ഇതിന്റെ                               	PR_PRP         	B-NP    			ഇതിന്രYഎ,PN                     	(3)
story104.txt	14   	ലക്ഷ്യമാണ്                        	V_VM_VF        	B-VGF   			ലക്ഷ്യമാണ്,V                      	-     
story104.txt	15   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	പ്രഗതി                               	N_NN           	B-NP    			പ്രഗതി,N                        	(6
story104.txt	1    	മൈതാനിയിൽ                              	N_NNP          	I-NP    			മൈതാനി,N                         	6)
story104.txt	2    	നടക്കുന്ന                        	V_VM_VNF_RP    	B-VGNF  			നടക്ക്,V                        	-     
story104.txt	3    	പരിപാടികളിൽ                       	N_NN           	B-NP    			പരിപാടി,N                        	-     
story104.txt	4    	പ്രദർശകർക്കും                     	N_NNP          	B-NP    			പ്രദർശകർക്കും,N                   	-     
story104.txt	5    	സന്ദർശകർക്കും                     	N_NN           	B-NP    			സന്ദർശകർ,N                     	-     
story104.txt	6    	എളുപ്പത്തിൽ                       	N_NN           	I-NP    			എളുപ്പം,N                        	-     
story104.txt	7    	പങ്കെടുക്കാൻ                       	V_VM_VNF_INF   	B-VGNF  			പങ്കെടുക്ക്,V                      	-     
story104.txt	8    	ഇത്                                 	PR_PRP         	I-NP    			ഇത്,PN                         	(3)
story104.txt	9    	സഹായിക്കും                              	V_VM_VF        	B-VGF   			സഹായിക്ക്,V                       	-     
story104.txt	10   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	എന്നിരുന്നാലും                       	N_NN           	B-NP    			എന്നിരുന്നാലും,ADV                   	-     
story104.txt	1    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	2    	പദ്ധതിയുടെ                        	N_NN           	B-NP    			പദ്ധതി,N                        	(3)
story104.txt	3    	സ്വാധീനം                               	N_NN           	I-NP    			സ്വാധീനം,N                        	-     
story104.txt	4    	പ്രഗതി                               	N_NN           	I-NP    			പ്രഗതി,N                        	(6
story104.txt	5    	മൈതാനത്തിനപ്പുറം                     	N_NN           	I-NP    			മൈതാനത്തിനപ്പുറം,N                   	6)
story104.txt	6    	പോകും                                 	V_VM_VF        	B-VGF   			പോക്,V                          	-     
story104.txt	7    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	ഇത്                                 	PR_PRP         	I-NP    			ഇത്,PN                         	(3)
story104.txt	1    	തടസരഹിതമായ                      	JJ             	I-NP    			തടസരഹിതമായ,ADJ                  	-     
story104.txt	2    	വാഹന                                	N_NN           	I-NP    			വാഹനം,N                         	-     
story104.txt	3    	ഗതാഗതം                               	N_NN           	I-NP    			ഗതാഗതം,N                        	-     
story104.txt	4    	ഉറപ്പാക്കുമെന്നതിനാൽ                  	N_NNP          	B-NP    			ഉറപ്പാക്കുമെന്നതിനാൽ,N                	-     
story104.txt	5    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story104.txt	6    	യാത്രക്കാരുടെ                       	N_NN           	B-NP    			യാത്രക്കാർ,N                      	-     
story104.txt	7    	സമയവും                               	N_NN           	I-NP    			സമയം,N                         	-     
story104.txt	8    	പണവും                                	N_NN           	I-NP    			പണം,N                          	-     
story104.txt	9    	വലിയ                                	JJ             	B-NP    			വലിയ,ADJ                       	-     
story104.txt	10   	പരിധിവരെ                              	N_NN           	I-NP    			പരിധിവരെ,N                       	-     
story104.txt	11   	ലാഭിക്കുന്നു                        	V_VM_VF        	B-VGF   			ലാഭിക്ക്,V                        	-     
story104.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story104.txt	0    	നാഗരിക                               	JJ             	B-NP    			നാഗരികം,N                        	-     
story104.txt	1    	അടിസ്ഥാനസൗകര്യങ്ങളിൽ                 	N_NN           	I-NP    			അടിസ്ഥാനസകര്യം,N                   	-     
story104.txt	2    	മാറ്റം                                	N_NN           	I-NP    			മാറ്റം,N                         	-     
story104.txt	3    	വരുത്തുന്നതുവഴി                     	N_NN           	I-NP    			വരുത്തുന്നതുവഴി,N                   	-     
story104.txt	4    	ജനങ്ങൾ                              	N_NN           	I-NP    			ജനങ്ങൾ,N                       	-     
story104.txt	5    	സുഖമായി                               	RB             	B-RBP   			സുഖം,N                          	-     
story104.txt	6    	ജീവിക്കുന്നുണ്ടെന്ന്                    	N_NN           	B-NP    			ജീവിക്കുന്നുണ്ടെന്ന്,N                  	-     
story104.txt	7    	ഉറപ്പാക്കുകയാണ്                     	V_VM_VF        	B-VGF   			ഉറപ്പാക്കുകയാണ്,V                   	-     
story104.txt	8    	സർക്കാരിന്റെ                       	N_NN           	B-NP    			സർക്കാർ,N                       	-     
story104.txt	9    	മേൽനോട്ടത്തിന്റെ                     	N_NN           	I-NP    			മേൽനോട്ടം,N                       	-     
