#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story105.txt	30   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     
story105.txt	31   	&quot;              	SYM       	I-VGF   			&amp;,punc                    	-     

story105.txt	0    	బహ్రయిన్                         	NN        	B-NP    			బహ్రయిన్,unk                     	-     
story105.txt	1    	ప్రభుత్వ                         	NN        	B-NP    			ప్రభుత్వం,n                       	-     
story105.txt	2    	మద్దతుతో                         	NN        	B-NP    			మద్దతు,n                        	-     
story105.txt	3    	2005                	QC        	B-NP    			2005,num                      	-     
story105.txt	4    	లో                             	PSP       	B-BLK   			లో,avy                         	-     
story105.txt	5    	స్థాపించబడిన                       	VM        	B-VGNF  			స్థాపించు,v                        	-     
story105.txt	6    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(1
story105.txt	7    	బహుమతి                          	NN        	I-NP    			బహుమతి,n                        	1)
story105.txt	8    	డిజిటల్                          	NN        	B-NP    			డిజిటల్,n                        	-     
story105.txt	9    	యుగంలో                           	NN        	B-NP    			యుగం,n                          	-     
story105.txt	10   	అభ్యసన                         	NN        	B-NP    			అభ్యసనం,n                       	-     
story105.txt	11   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	12   	బోధన                           	NN        	B-NP    			బోధన,n                         	-     
story105.txt	13   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	14   	మొత్తం                           	NN        	B-NP    			మొత్తం,n                         	-     
story105.txt	15   	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	16   	పనితీరును                         	NN        	B-NP    			పనితీరు,v                        	-     
story105.txt	17   	మెరుగుపరచడానికి                     	VM        	B-VGNF  			మెరుగుపరచు,v                      	-     
story105.txt	18   	సాంకేతిక                          	NN        	B-NP    			సాంకేతికం,n                        	-     
story105.txt	19   	పరిజ్ఞానాల         	NN        	B-NP    			పరిజ్ఞానం,n                       	-     
story105.txt	20   	సృజనాత్మక         	NN        	B-NP    			సృజనాత్మకం,n                      	-     
story105.txt	21   	వినియోగాన్ని         	VM        	B-VGNF  			వినియోగం,n                        	-     
story105.txt	22   	ప్రోత్సహిస్తుంది                      	VM        	B-VGF   			ప్రోత్సహించు,v                      	-     
story105.txt	23   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     
story105.txt	24   	ఇది                            	PRP       	B-NP    			ఇది,pn                         	(1)
story105.txt	25   	మెరుగైన                          	JJ        	B-NP    			మెరుగు,n                         	-     
story105.txt	26   	ప్రాజెక్టులను                       	NN        	I-NP    			ప్రాజెక్టు,n                       	-     
story105.txt	27   	అమలు                           	NN        	B-NP    			అమలు,n                         	-     
story105.txt	28   	చేసే                            	VM        	B-VGNF  			చెయ్యి,v                         	-     
story105.txt	29   	వ్యక్తులు                         	NN        	B-NP    			వ్యక్తుడు,n                       	-     
story105.txt	30   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	31   	సంస్థలకు                         	NN        	B-NP    			సంస్థ,n                         	-     
story105.txt	32   	కూడా                            	PSP       	I-NP    			కూడా,avy                        	-     
story105.txt	33   	బహుమతులు                         	NN        	B-NP    			బహుమతి,n                        	-     
story105.txt	34   	ఇస్తుంది                          	VM        	B-VGF   			ఇవ్వు,v                         	-     
story105.txt	35   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	ఒక                            	JJ        	B-NP    			ఒక,adj                        	-     
story105.txt	1    	అంతర్జాతీయ         	NN        	I-NP    			అంతర్జాతీయం,n                      	-     
story105.txt	2    	జ్యూరీ                           	NN        	B-NP    			జ్యూరీ,unk                       	-     
story105.txt	3    	సంవత్సరానికి                       	NN        	B-NP    			సంవత్సరం,n                       	-     
story105.txt	4    	రెండు                            	QC        	B-NP    			రెండు,n                          	-     
story105.txt	5    	ఉత్తమ                          	NN        	I-NP    			ఉత్తమం,n                        	-     
story105.txt	6    	ప్రాజెక్టులను                       	NN        	B-NP    			ప్రాజెక్టు,n                       	-     
story105.txt	7    	ఎంచుకుంటుంది                         	VM        	B-VGF   			ఎంచు,v                          	-     
story105.txt	8    	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story105.txt	1    	ఏడాది                           	NN        	I-NP    			ఏడాది,n                         	-     
story105.txt	2    	జూన్                            	NN        	B-NP    			జూన్,n                          	-     
story105.txt	3    	24                  	QC        	B-NP    			24,num                        	-     
story105.txt	3a   	న                             	NN        	I-NP    			న,avy                         	-     
story105.txt	4    	పారిస్లోని                         	VM        	B-VGNF  			పారిస్లోని,unk                     	-     
story105.txt	5    	యునెస్కో                          	NN        	B-NP    			యునెస్కో,n                        	-     
story105.txt	6    	ప్రధాన                          	JJ        	B-NP    			ప్రధాన,adj                      	-     
story105.txt	7    	కార్యాలయంలో         	NN        	I-NP    			కార్యాలయం,n                       	-     
story105.txt	8    	జరిగే                           	VM        	B-VGNF  			జరుగు,v                         	-     
story105.txt	9    	కార్యక్రమంలో                       	NN        	B-NP    			కార్యక్రమం,n                      	-     
story105.txt	10   	ప్రతి                           	JJ        	B-NP    			ప్రతి,adj                       	-     
story105.txt	11   	బహుమతి                          	NN        	I-NP    			బహుమతి,n                        	-     
story105.txt	12   	గ్రహీతకు                         	NN        	B-NP    			గ్రహీత,n                        	-     
story105.txt	13   	25,000              	QC        	B-NP    			25,000                        	-     
story105.txt	14   	అమెరికన్                         	NN        	I-NP    			అమెరికన్,n                       	-     
story105.txt	15   	డాలర్లు                          	NN        	B-NP    			డాలర్,n                         	-     
story105.txt	16   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	17   	ఒక                            	JJ        	B-NP    			ఒక,adj                        	-     
story105.txt	18   	పతకం                           	NN        	I-NP    			పతకం,n                         	-     
story105.txt	19   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	20   	డిప్లొమా                          	NN        	B-NP    			డిప్లొమా,unk                      	-     
story105.txt	21   	అందజేస్తారు         	VM        	B-VGF   			అందజెయ్యి,v                       	-     
story105.txt	22   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	అందరికీ                          	PRP       	B-NP    			అందరు,pn                        	-     
story105.txt	1    	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	2    	అవకాశాలను         	NN        	B-NP    			అవకాశం,n                        	-     
story105.txt	3    	మెరుగుపరచడానికి                     	VM        	B-VGF   			మెరుగుపరచు,v                      	-     
story105.txt	4    	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story105.txt	5    	విద్య                           	NN        	B-NP    			విద్య,n                         	-     
story105.txt	6    	యొక్క                           	PSP       	I-NP    			యొక్క,avy                       	-     
story105.txt	7    	నాణ్యతను                         	NN        	B-NP    			నాణ్యత,n                        	-     
story105.txt	8    	పెంపొందించడానికి                       	VM        	B-VGF   			పెంపొందించు,v                        	-     
story105.txt	9    	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story105.txt	10   	దేశ                            	NN        	B-NP    			దేశం,n                          	-     
story105.txt	11   	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	12   	వ్యవస్థలో         	NN        	B-NP    			వ్యవస్థ,n                       	-     
story105.txt	13   	సమానత్వాన్ని                       	NN        	B-NP    			సమానత్వం,n                       	-     
story105.txt	14   	తీసుకురావడానికి                      	VM        	B-VGF   			తీసుకువచ్చు,v                      	-     
story105.txt	15   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	16   	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	17   	మంత్రిత్వ                         	NN        	B-NP    			మంత్రిత్వం,n                       	-     
story105.txt	18   	శాఖ                            	NN        	B-NP    			శాఖ,n                          	-     
story105.txt	19   	యొక్క                           	PSP       	I-NP    			యొక్క,avy                       	-     
story105.txt	20   	జాతీయ                           	NN        	B-NP    			జాతీయం,n                         	-     
story105.txt	21   	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	22   	విధానం                           	NN        	B-NP    			విధానం,n                         	-     
story105.txt	23   	-2020               	QC        	B-NP    			-020,punc                     	-     
story105.txt	24   	యొక్క                           	PSP       	B-BLK   			యొక్క,avy                       	-     
story105.txt	25   	సిఫార్సుల                         	NN        	B-NP    			సిఫార్సు,n                        	-     
story105.txt	26   	దృష్ట్యా                          	NN        	B-NP    			దృష్ట్యా,avy                      	-     
story105.txt	27   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	28   	సిఐసిఇఆర్టి                       	NNP       	B-NP    			సిఐసిఇఆర్టి,unk                   	-     
story105.txt	29   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	30   	ఎన్సిఇఆర్టి                       	WQ        	B-NP    			ఎన్సిఇఆర్టి,unk                   	-     
story105.txt	31   	-                   	SYM       	I-NP    			&minus;,punc                  	-     
story105.txt	32   	ఆడియోలు                          	NN        	B-NP    			ఆడియో,n                         	-     
story105.txt	33   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	34   	వీడియోలు                          	NNP       	B-NP    			వీడియో,n                         	-     
story105.txt	35   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	36   	చర్చలు                          	NN        	B-NP    			చర్చ,n                         	-     
story105.txt	37   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	38   	భారతీయ                          	NNP       	B-NP    			భారతీయం,n                        	-     
story105.txt	39   	సైన్                            	NN        	B-NP    			సైన్,n                          	-     
story105.txt	40   	లాంగ్వేజ్                          	NN        	B-NP    			లాంగ్వేజ్,n                        	-     
story105.txt	41   	వీడియోలు                          	NN        	B-NP    			వీడియో,n                         	-     
story105.txt	42   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	43   	మాట్లాడే                          	VM        	B-VGNF  			మాట్లాడు,v                        	-     
story105.txt	44   	పుస్తకాలు                         	NN        	B-NP    			పుస్తకం,n                        	-     
story105.txt	45   	మొదలైన                          	JJ        	B-JJP   			మొదలైన,avy                      	-     
story105.txt	46   	వాటి                            	PRP       	B-NP    			అది,pn                         	-     
story105.txt	47   	ద్వారా                           	PSP       	I-NP    			ద్వారా,avy                       	-     
story105.txt	48   	సరసమైన                         	JJ        	B-NP    			సరస,adj                       	-     
story105.txt	49   	ధరలకు                          	NN        	I-NP    			ధర,n                          	-     
story105.txt	50   	సాంకేతిక                          	NN        	B-NP    			సాంకేతికం,n                        	-     
story105.txt	51   	పరిజ్ఞానాన్ని                       	NN        	B-NP    			పరిజ్ఞానం,n                       	-     
story105.txt	52   	ఉపయోగించాలనే                       	VM        	B-VGNF  			ఉపయోగించు,v                       	-     
story105.txt	53   	ఆదేశంతో                          	NN        	B-NP    			ఆదేశం,n                         	-     
story105.txt	54   	పెద్ద                           	JJ        	B-NP    			పెద్ద,adj                       	-     
story105.txt	55   	సంఖ్యలో                          	NN        	I-NP    			సంఖ్య,n                         	-     
story105.txt	56   	ఇ-పుస్తకాలను                      	NN        	B-NP    			ఇ-పుస్తకాలను,unk                  	-     
story105.txt	57   	రూపొందించడం                         	VM        	B-VGF   			రూపొందించు,v                        	-     
story105.txt	58   	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story105.txt	59   	మెరుగుపరచడం                       	VM        	B-VGNF  			మెరుగుపరచు,v                      	-     
story105.txt	60   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	61   	వ్యాప్తి                          	NN        	B-NP    			వ్యాప్తి,n                        	-     
story105.txt	62   	చేయడం                           	VM        	B-VGF   			చెయ్యి,v                         	-     
story105.txt	63   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     
story105.txt	64   	ప్రమోషన్                         	NN        	B-NP    			ప్రమోషన్,n                       	-     
story105.txt	65   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	66   	వ్యాప్తిపై                         	NN        	B-NP    			వ్యాప్తి,n                        	-     
story105.txt	67   	విద్యా                           	NN        	B-NP    			విద్యా,unk                       	-     
story105.txt	68   	మంత్రిత్వ                         	NN        	B-NP    			మంత్రిత్వం,n                       	-     
story105.txt	69   	శాఖ                            	NN        	B-NP    			శాఖ,n                          	-     
story105.txt	70   	అవిశ్రాంతంగా         	RB        	B-RBP   			అవిశ్రాంతంగా,unk                    	-     
story105.txt	71   	పనిచేస్తోంది         	VM        	B-VGF   			పనిచెయ్యి,v                       	-     
story105.txt	72   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	విద్యార్థులు         	NN        	B-NP    			విద్యార్థి,n                       	-     
story105.txt	1    	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	2    	ఉపాధ్యాయుల         	NN        	B-NP    			ఉపాధ్యాయుడు,n                      	-     
story105.txt	3    	కొరకు                           	PSP       	I-NP    			కొరకు,avy                       	-     
story105.txt	4    	ఆన్                            	NN        	B-NP    			ఆన్,n                          	-     
story105.txt	5    	లైన్                            	NN        	B-NP    			లైన్,n                          	-     
story105.txt	6    	క్విజ్                           	NN        	B-NP    			క్విజ్,unk                       	-     
story105.txt	7    	వంటి                            	JJ        	B-NP    			వంటి,adj                        	-     
story105.txt	8    	డిజిటల్                          	NN        	I-NP    			డిజిటల్,n                        	-     
story105.txt	9    	ఈవెంట్                           	NN        	B-NP    			ఈవెంట్,unk                       	-     
story105.txt	10   	లు                             	RP        	I-NP    			లు,avy                         	-     
story105.txt	11   	ప్రధానంగా                         	RB        	B-RBP   			ప్రధానం,n                        	-     
story105.txt	12   	స్కూలు                           	NN        	B-NP    			స్కూలు,n                         	-     
story105.txt	13   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	14   	టీచర్                           	NN        	B-NP    			టీచర్,n                         	-     
story105.txt	15   	ఎడ్యుకేషన్         	NN        	B-NP    			ఎడ్యుకేషన్,n                      	-     
story105.txt	16   	కొరకు                           	PSP       	I-NP    			కొరకు,avy                       	-     
story105.txt	17   	వివిధ                           	JJ        	B-NP    			వివిధం,n                         	-     
story105.txt	18   	రకాల                           	NN        	I-NP    			రకం,n                          	-     
story105.txt	19   	ఈ-క్లాసులను                       	NN        	B-NP    			ఈ-క్లాసులను,unk                   	-     
story105.txt	20   	ప్రోత్సహించడం                       	VM        	B-VGNN  			ప్రోత్సహించు,v                      	-     
story105.txt	21   	ద్వారా                           	PSP       	B-BLK   			ద్వారా,avy                       	-     
story105.txt	22   	నిర్వహించబడతాయి                     	VM        	B-VGF   			నిర్వహించు,v                       	-     
story105.txt	23   	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story105.txt	24   	ఆన్                            	NN        	B-NP    			ఆన్,n                          	-     
story105.txt	25   	లైన్/ఆఫ్                         	NN        	B-NP    			,                             	-     
story105.txt	26   	లైన్                            	NN        	B-NP    			లైన్,n                          	-     
story105.txt	27   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	28   	ఆన్-ఎయిర్         	NNP       	B-NP    			ఆన్-ఎయిర్,unk                    	-     
story105.txt	29   	టెక్నాలజీ                         	NNP       	B-NP    			టెక్నాలజీ,n                       	-     
story105.txt	30   	వన్                            	NN        	B-NP    			వన్,n                          	-     
story105.txt	31   	క్లాస్-వన్         	NN        	B-NP    			క్లాస్-వన్,unk                    	-     
story105.txt	32   	ఛానల్                           	NN        	B-NP    			ఛానల్,n                         	-     
story105.txt	33   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	34   	దీక్ష                           	NN        	B-NP    			దీక్ష,n                         	-     
story105.txt	35   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	36   	ఇబడాసాలా                         	NNP       	B-NP    			ఇబడాసాలా,unk                     	-     
story105.txt	37   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	38   	నిష్థా                           	NN        	B-NP    			నిష్థా,unk                       	-     
story105.txt	39   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	40   	స్వయం                           	NN        	B-NP    			స్వయం,n                         	-     
story105.txt	41   	మొదలైనవి                         	NN        	B-NP    			మొదలైనవి,avy                     	-     
story105.txt	42   	.                   	SYM       	I-NP    			&dot;,punc                    	-     

story105.txt	0    	ప్రధాన                          	JJ        	B-NP    			ప్రధాన,adj                      	-     
story105.txt	1    	మంత్రి                           	NN        	I-NP    			మంత్రి,n                         	-     
story105.txt	2    	ఇ-విద్యా                         	NN        	B-NP    			ఇ-విద్యా,unk                     	-     
story105.txt	3    	యోజన                           	NN        	B-NP    			యోజన,n                         	-     
story105.txt	4    	కింద                            	NST       	B-NP    			కింద,adv                        	-     
story105.txt	5    	కమ్యూనిటీ                         	NN        	B-NP    			కమ్యూనిటీ,n                       	-     
story105.txt	6    	రేడియో                           	NN        	B-NP    			రేడియో,n                         	-     
story105.txt	7    	స్టేషన్లు                         	NN        	B-NP    			స్టేషన్,n                        	-     
story105.txt	8    	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	9    	దాదాపు                           	NN        	B-NP    			దాదాపు,n                         	-     
story105.txt	10   	397                 	QC        	B-NP    			397,num                       	-     
story105.txt	11   	రేడియో                           	NN        	I-NP    			రేడియో,n                         	-     
story105.txt	12   	స్టేషన్లతో         	NN        	B-NP    			స్టేషన్,n                        	-     
story105.txt	13   	సహా                            	RP        	I-NP    			సహా,avy                        	-     
story105.txt	14   	12                  	QC        	B-NP    			12,num                        	-     
story105.txt	15   	డిటిహెచ్                          	NN        	I-NP    			డిటిహెచ్,unk                      	-     
story105.txt	16   	ఛానెళ్ల                          	NN        	B-NP    			ఛానెళ్ల,unk                      	-     
story105.txt	17   	యొక్క                           	PSP       	I-NP    			యొక్క,avy                       	-     
story105.txt	18   	విస్తృతమైన         	JJ        	B-JJP   			విస్తృతం,n                        	-     
story105.txt	19   	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story105.txt	20   	సింక్రనైజ్డ్         	NN        	B-NP    			సింక్రనైజ్డ్,unk                    	-     
story105.txt	21   	ఉపయోగం                          	NN        	B-NP    			ఉపయోగం,n                        	-     
story105.txt	22   	ద్వారా                           	PSP       	I-NP    			ద్వారా,avy                       	-     
story105.txt	23   	పిల్లల                          	NN        	B-NP    			పిల్ల,n                         	-     
story105.txt	24   	ఇంటి                            	NN        	B-NP    			ఇల్లు,n                         	-     
story105.txt	25   	ముంగిటకు                          	NN        	B-NP    			ముంగిట,n                         	-     
story105.txt	26   	అభ్యసనను         	NN        	B-NP    			అభ్యసనను,unk                    	-     
story105.txt	27   	తీసుకెళ్లడంలో                       	VM        	B-VGNF  			తీసుకెళ్లు,n                       	-     
story105.txt	28   	సిఐఈటి                          	NN        	B-NP    			సిఐఈటి,unk                      	-     
story105.txt	29   	చురుకుగా                          	RB        	B-RBP   			చురుకు,adj                       	-     
story105.txt	30   	ఉంది                            	VM        	B-VGF   			ఉండు,v                          	-     
story105.txt	31   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story105.txt	1    	ప్రయత్నాలు         	NN        	I-NP    			ప్రయత్నం,n                       	-     
story105.txt	2    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	3    	ముఖ్యంగా                          	RB        	B-RBP   			ముఖ్యంగా,avy                      	-     
story105.txt	4    	మహమ్మారి                         	NN        	B-NP    			మహమ్మారి,n                       	-     
story105.txt	5    	పరిస్థితులలో                       	NN        	B-NP    			పరిస్థితి,n                       	-     
story105.txt	6    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story105.txt	7    	పాఠశాలలు                         	NN        	B-NP    			పాఠశాల,n                        	-     
story105.txt	8    	మూసివేసినప్పుడు                      	VM        	B-VGNF  			ముయ్యి,v                         	-     
story105.txt	9    	విద్యార్థులను                       	NN        	B-NP    			విద్యార్థి,n                       	-     
story105.txt	10   	చేరుకోవడానికి                       	VM        	B-VGNF  			చేరుకో,v                         	-     
story105.txt	11   	సహాయపడ్డాయి                       	VM        	B-VGF   			సహాయపడు,v                       	-     
story105.txt	12   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story105.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story105.txt	1    	ప్రయత్నాలు         	NN        	I-NP    			ప్రయత్నం,n                       	-     
story105.txt	2    	అభ్యసన                         	NN        	B-NP    			అభ్యసనం,n                       	-     
story105.txt	3    	అంతరాన్ని                         	NN        	B-NP    			అంతరం,n                         	-     
story105.txt	4    	పెద్ద                           	JJ        	B-NP    			పెద్ద,adj                       	-     
story105.txt	5    	ఎత్తున                          	NN        	I-NP    			ఎత్తు,n                         	-     
story105.txt	6    	పూడ్చడానికి         	VM        	B-VGNF  			పూడ్చు,v                         	-     
story105.txt	7    	సహాయపడ్డాయి                       	VM        	B-VGF   			సహాయపడు,v                       	-     
story105.txt	8    	.                   	SYM       	I-VGF   			&dot;,punc                    	-     
#end document
#begin document (story106.txt); part 000
story106.txt	tok_No	Token			POS			Coreference
story106.txt	0    	ఎన్                            	WQ        	B-NP    			ఎన్,n                          	-     
story106.txt	1    	హెచ్-275లోని                      	NN        	I-NP    			హెచ్-275లోని,unk                  	-     
story106.txt	2    	బెంగళూరు                          	NNP       	B-NP    			బెంగళూరు,n                        	-     
story106.txt	3    	నీతాఘట్ట                         	NN        	B-NP    			నీతాఘట్ట,unk                     	-     
story106.txt	4    	సెక్షన్                          	NN        	B-NP    			సెక్షన్,n                        	-     
story106.txt	5    	ను                             	PSP       	I-NP    			ను,avy                         	-     
story106.txt	6    	ఆరు                            	QC        	B-NP    			ఆరు,n                          	-     
story106.txt	7    	వరుసల                          	NN        	I-NP    			వరుస,n                         	-     
story106.txt	8    	రహదారిగా                         	RB        	B-RBP   			రహదారి,n                        	-     
story106.txt	9    	మార్చే                           	VM        	B-VGNF  			మార్చు,v                         	-     
story106.txt	10   	పని                            	NN        	B-NP    			పని,n                          	-     
story106.txt	11   	జరుగుతోందని         	VM        	B-VGF   			జరుగు,v                         	-     
story106.txt	12   	అని                            	UT        	B-BLK   			అని,avy                        	(1)
story106.txt	12a  	నితిన్                           	NN        	B-NP    			నితిన్,unk                       	(1
story106.txt	13   	గడ్కరీ                          	NN        	B-NP    			గడ్కరీ,unk                      	1)
story106.txt	14   	తెలిపారు                          	VM        	B-VGF   			తెలుపు,v                         	-     
story106.txt	15   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story106.txt	0    	21                  	QC        	B-NP    			21,num                        	-     
story106.txt	0a   	వ                             	NN        	I-NP    			వ,avy                         	-     
story106.txt	1    	శ                             	NN        	B-NP    			శ,n                           	-     
story106.txt	2    	తాబ్దానికి                         	NN        	B-NP    			తాబ్దానికి,unk                     	-     
story106.txt	3    	చెందిన                           	VM        	B-VGNF  			చెందు,v                          	-     
story106.txt	4    	న                             	PRP       	B-NP    			న,avy                         	-     
story106.txt	5    	వ                             	NN        	B-NP    			వ,avy                         	-     
story106.txt	6    	భార                            	NN        	B-NP    			భారం,n                          	-     
story106.txt	7    	త                             	NN        	B-NP    			త,unk                         	-     
story106.txt	8    	దేశం                            	NN        	B-NP    			దేశం,n                          	-     
story106.txt	9    	ప్ర                            	NN        	B-NP    			ప్ర,avy                        	-     
story106.txt	10   	పంచంలోనే                          	NN        	B-NP    			పంచంలోనే,unk                      	-     
story106.txt	11   	అత్యుత్తమ         	NN        	B-NP    			అత్యుత్తమం,n                      	-     
story106.txt	12   	మౌలిక                           	NN        	B-NP    			మౌలికం,n                         	-     
story106.txt	13   	స                             	NN        	B-NP    			స,n                           	-     
story106.txt	14   	దుపాయాల                          	NN        	B-NP    			దుపాయాల,unk                      	-     
story106.txt	15   	ను                             	PSP       	I-NP    			ను,avy                         	-     
story106.txt	16   	క                             	NN        	B-NP    			క్,avy                         	-     
story106.txt	17   	ల్పించ                           	VM        	B-VGNF  			ల్పించ,unk                       	-     
story106.txt	18   	డంప                            	NN        	B-NP    			డంప్,n                          	-     
story106.txt	18a  	ఐ                             	SYM       	I-NP    			ఐ,avy                         	-     
story106.txt	19   	దృష్టి                           	NN        	B-NP    			దృష్టి,n                         	-     
story106.txt	20   	సారించింది                          	VM        	B-VGF   			సారించు,v                         	-     
story106.txt	21   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story106.txt	0    	దీన్ని                           	PRP       	B-NP    			ఇది,pn                         	-     
story106.txt	1    	దృష్టిలో                          	NN        	B-NP    			దృష్టి,n                         	-     
story106.txt	2    	ఉంచుకుని                          	VM        	B-VGNF  			ఉంచుకో,v                         	-     
story106.txt	3    	ఎన్హెచ్-275లోని                    	NNP       	B-NP    			ఎన్హెచ్-275లోని,unk                	-     
story106.txt	4    	బెంగళూరు                          	NNP       	B-NP    			బెంగళూరు,n                        	-     
story106.txt	5    	నీతాఘట్ట                         	NN        	B-NP    			నీతాఘట్ట,unk                     	-     
story106.txt	6    	విభాగాన్ని                         	NN        	I-NP    			విభాగం,n                         	-     
story106.txt	7    	ఆరు                            	QC        	B-NP    			ఆరు,n                          	-     
story106.txt	8    	వరుసల                          	NN        	I-NP    			వరుస,n                         	-     
story106.txt	9    	రహదారిగా                         	RB        	B-RBP   			రహదారి,n                        	-     
story106.txt	10   	నిర్మించే                          	VM        	B-VGNF  			నిర్మించు,v                        	-     
story106.txt	11   	ప్రాజెక్టు                         	NN        	B-NP    			ప్రాజెక్టు,n                       	-     
story106.txt	12   	అనేక                           	JJ        	B-NP    			అనేక,adj                       	-     
story106.txt	13   	హామీలతో                          	NN        	I-NP    			హామీ,n                          	-     
story106.txt	14   	ముందుకు                           	NST       	B-NP    			ముందు,n                          	-     
story106.txt	15   	సాగుతోంది                          	VM        	B-VGF   			సాగు,v                          	-     
story106.txt	16   	&                   	SYM       	I-VGF   			&amp;,punc                    	-     
story106.txt	16a  	అపోస్                           	NN        	B-NP    			అపోస్,unk                       	-     
story106.txt	16b  	;                   	SYM       	I-NP    			&scol;,punc                   	-     
story106.txt	17   	అని                            	UT        	B-BLK   			అని,avy                        	-     
story106.txt	18   	కేంద్ర                           	NN        	B-NP    			కేంద్రం,n                         	(1
story106.txt	19   	రోడ్డు                           	NN        	B-NP    			రోడ్డు,n                         	1
story106.txt	20   	రవాణా                           	NN        	B-NP    			రవాణా,n                         	1
story106.txt	21   	,                   	SYM       	I-NP    			&comma;,punc                  	1
story106.txt	22   	రహదారుల                         	NN        	B-NP    			రహదారి,n                        	1
story106.txt	23   	శాఖ                            	NN        	B-NP    			శాఖ,n                          	1
story106.txt	24   	మంత్రి                           	NN        	B-NP    			మంత్రి,n                         	1)
story106.txt	25   	నితిన్                           	NN        	B-NP    			నితిన్,unk                       	(1
story106.txt	26   	గడ్కరీ                          	NN        	B-NP    			గడ్కరీ,unk                      	1)
story106.txt	27   	ట్వీట్                           	NN        	B-NP    			ట్వీట్,unk                       	-     
story106.txt	28   	చేశారు                           	VM        	B-VGF   			చెయ్యి,v                         	-     
story106.txt	29   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story106.txt	0    	ఎన్                            	WQ        	B-NP    			ఎన్,n                          	(2
story106.txt	1    	హెచ్                            	NN        	I-NP    			హెచ్,n                          	2
story106.txt	2    	275                 	QC        	B-NP    			275,num                       	2
story106.txt	3    	యొక్క                           	PSP       	I-NP    			యొక్క,avy                       	2
story106.txt	4    	బెంగళూరు                          	NNP       	B-NP    			బెంగళూరు,n                        	2
story106.txt	5    	నీతాఘట్ట                         	NN        	B-NP    			నీతాఘట్ట,unk                     	2
story106.txt	6    	సెక్షన్                          	NN        	B-NP    			సెక్షన్,n                        	2)
story106.txt	7    	బెంగళూరు                          	NNP       	B-NP    			బెంగళూరు,n                        	-     
